session,unit,category,hemisphere,rf,ssd,ssrt,coherence,easyHard,nStop,pValue40msStopStop,cancelTime2Std,cancelTimeSdf,targToStopDiffSD,preSaccDiffSD
jp124n04,spikeUnit28,noddm_cancel,left,right,380,97,0.6,1,23,0.243337842425278,NaN,NaN,0.0739847005069096,-12.6530257229932
jp124n04,spikeUnit28,noddm_cancel,left,right,380,97,0.56,2,33,0.440397632464881,NaN,NaN,-0.149014417383207,-4.24773283939926
jp124n04,spikeUnit28,noddm_cancel,left,right,89,97,0.56,2,39,0.333217287229373,116,NaN,-0.762527676362603,-14.8424080565425
jp124n04,spikeUnit31,noddm_cancel,left,right,232,97,0.56,2,10,0.0222107507167594,-1,-49,-0.0405805933036521,-26.0917423574619
jp124n04,spikeUnit31,noddm_cancel,left,right,232,97,0.6,1,10,0.000503256544605798,-97,-21,-0.113475158901847,-30.5336864922164
jp124n04,spikeUnit31,noddm_cancel,left,right,89,97,0.6,1,11,0.00264645176630282,-23,-16,1.35359011218245,-33.0780568840118
jp124n04,spikeUnit31,noddm_cancel,left,right,380,97,0.6,1,23,0.411338116274296,4,-36,-0.800443163255413,-28.8217891173674
jp124n04,spikeUnit31,noddm_cancel,left,right,380,97,0.56,2,33,0.432993323302642,8,-67,-0.483223905710314,-11.5342487114442
jp124n04,spikeUnit31,noddm_cancel,left,right,89,97,0.56,2,39,0.075760334466673,-3,-3,1.08615309178693,-36.677414251014
jp125n04,spikeUnit04,noddm_cancel,left,right,234,85,0.6,1,11,0.580445432500736,21,-19,0.581195391229534,-17.5143928456383
jp125n04,spikeUnit04,noddm_cancel,left,right,234,85,0.56,2,15,0.000195354983915104,-34,-29,-0.253386618401629,-27.1540081723915
jp125n04,spikeUnit04,noddm_cancel,left,right,88,85,0.56,2,16,0.330783887346109,13,10,0.120362756091489,-36.1713977043012
jp125n04,spikeUnit04,noddm_cancel,left,right,378,85,0.56,2,19,0.756671649031884,25,-73,-0.60769575127454,-8.36946090154901
jp125n04,spikeUnit04,noddm_cancel,left,right,88,85,0.6,1,31,0.968754833702335,25,14,3.96161210091365,-24.1348172364459
jp125n04,spikeUnit04,noddm_cancel,left,right,378,85,0.6,1,38,0.18141181107241,19,-80,0.911723612855847,-8.68322588378018
jp125n04,spikeUnit09,noddm_cancel,left,right,234,85,0.6,1,11,0.0937812081775969,NaN,NaN,-0.504397518637593,-6.41941060322954
jp125n04,spikeUnit09,noddm_cancel,left,right,234,85,0.56,2,15,0.29915893775552,21,23,-0.344707474510022,-11.593441409659
jp125n04,spikeUnit09,noddm_cancel,left,right,88,85,0.56,2,16,0.0614131016665647,133,82,-2.85234289622786,-9.8544316490733
jp125n04,spikeUnit09,noddm_cancel,left,right,378,85,0.56,2,19,0.811524661125021,163,NaN,-0.672001119433345,-4.87244838476966
jp125n04,spikeUnit09,noddm_cancel,left,right,88,85,0.6,1,31,0.360995323870389,5,-4,-4.65515888604218,-40.514150780758
jp125n04,spikeUnit09,noddm_cancel,left,right,378,85,0.6,1,38,0.547107072079232,201,NaN,-0.845042595932457,-1.74086177073388
jp125n04,spikeUnit20,noddm_cancel,left,right,234,85,0.6,1,11,0.750136119638787,37,21,-0.195047685627104,-5.57610964053492
jp125n04,spikeUnit20,noddm_cancel,left,right,234,85,0.56,2,15,0.0210687426691476,-10,-6,-0.672567065186701,-12.0420341547842
jp125n04,spikeUnit20,noddm_cancel,left,right,88,85,0.56,2,16,0.217789335003082,5,4,-1.52228374350204,-13.1146329831631
jp125n04,spikeUnit20,noddm_cancel,left,right,378,85,0.56,2,19,0.23317277070622,-24,-67,-0.282734267552827,-8.64624379542666
jp125n04,spikeUnit20,noddm_cancel,left,right,88,85,0.6,1,31,0.224764626013664,71,NaN,-1.53910541459031,-8.68718427521978
jp125n04,spikeUnit20,noddm_cancel,left,right,378,85,0.6,1,38,0.0858145470736819,2,NaN,0.120495297172267,-6.4166897054921
jp125n04,spikeUnit22,noddm_cancel,left,right,234,85,0.6,1,11,0.325199938720146,18,-25,0.249446764784508,-7.47346000876823
jp125n04,spikeUnit22,noddm_cancel,left,right,234,85,0.56,2,15,0.0257382565118681,4,-19,0.333029720485109,-12.7916251534851
jp125n04,spikeUnit22,noddm_cancel,left,right,88,85,0.56,2,16,0.416151776937474,37,9,0.216452592648295,-13.6174589161233
jp125n04,spikeUnit22,noddm_cancel,left,right,378,85,0.56,2,19,0.14328380402331,-5,-63,-0.155873190134658,-7.86415175864379
jp125n04,spikeUnit22,noddm_cancel,left,right,88,85,0.6,1,31,0.0600144886868836,0,-6,2.9802645302088,-7.81170854653339
jp125n04,spikeUnit22,noddm_cancel,left,right,378,85,0.6,1,38,0.048493389017041,1,NaN,0.0677460063124702,-14.91419031053
jp125n04,spikeUnit23,noddm_cancel,left,right,234,85,0.6,1,11,0.0180980825493655,-3,-30,-0.359157481191676,-21.3774866123315
jp125n04,spikeUnit23,noddm_cancel,left,right,234,85,0.56,2,15,0.0126574973597921,-24,-16,-0.298821385121719,-19.0104187414271
jp125n04,spikeUnit23,noddm_cancel,left,right,88,85,0.56,2,16,0.641549925955204,22,2,-2.99725316850681,-22.7031992308815
jp125n04,spikeUnit23,noddm_cancel,left,right,378,85,0.56,2,19,0.429346811753068,54,-74,-0.595624283310105,-12.2058440908498
jp125n04,spikeUnit23,noddm_cancel,left,right,88,85,0.6,1,31,0.00784224553821582,-18,-20,-2.30837504217202,-35.200050458691
jp125n04,spikeUnit23,noddm_cancel,left,right,378,85,0.6,1,38,0.690272272739813,51,-44,-0.389660228487695,-10.3814244247428
jp083n02,spikeUnit17,ddm_nocancel,left,right,247,60,0.61,1,11,0.273026276114741,-4,NaN,-0.17788015093884,-8.74085952208902
jp083n02,spikeUnit17,ddm_nocancel,left,right,363,60,0.61,1,11,0.946401955120629,61,NaN,-0.300475087440643,-7.21415948351618
jp083n02,spikeUnit17,ddm_nocancel,left,right,363,60,0.55,2,11,0.536941572113736,161,NaN,-0.280858622990302,-3.47575979616618
jp083n02,spikeUnit17,ddm_nocancel,left,right,247,60,0.55,2,15,0.580038092255403,84,NaN,0.0791514233500005,-3.47890817026977
jp083n02,spikeUnit20,ddm_nocancel,left,right,247,60,0.61,1,11,0.180763303554241,123,NaN,-0.0119368635503162,-6.58185341084043
jp083n02,spikeUnit20,ddm_nocancel,left,right,363,60,0.61,1,11,0.702859761004034,13,NaN,0.0165508333132144,-10.6300854856204
jp083n02,spikeUnit20,ddm_nocancel,left,right,363,60,0.55,2,11,0.342334037333723,45,NaN,-0.194367624063041,-12.6662590955911
jp083n02,spikeUnit20,ddm_nocancel,left,right,247,60,0.55,2,15,0.347570063480104,57,NaN,0.339211260803859,-22.3275924724572
jp083n02,spikeUnit26,ddm_nocancel,left,right,247,60,0.61,1,11,0.222490873958013,191,NaN,0.0700661215194788,-23.4192791490312
jp083n02,spikeUnit26,ddm_nocancel,left,right,363,60,0.61,1,11,0.148507189061746,NaN,NaN,0.0911466084296362,0.994627184623739
jp083n02,spikeUnit26,ddm_nocancel,left,right,363,60,0.55,2,11,0.849789169284993,372,NaN,-0.21232799014299,-28.759198051468
jp083n02,spikeUnit26,ddm_nocancel,left,right,247,60,0.55,2,15,0.264640827418049,46,NaN,-0.0747550793177744,-27.3405357872321
jp083n02,spikeUnit30,ddm_nocancel,left,right,247,60,0.61,1,11,0.672300491756534,162,NaN,-0.0815849070772341,-7.89241627347291
jp083n02,spikeUnit30,ddm_nocancel,left,right,363,60,0.61,1,11,0.796580557881706,146,NaN,-0.0529799474753189,-9.30995821780416
jp083n02,spikeUnit30,ddm_nocancel,left,right,363,60,0.55,2,11,0.355039745155596,NaN,NaN,1.05984677954344,-2.07314187593631
jp083n02,spikeUnit30,ddm_nocancel,left,right,247,60,0.55,2,15,0.990392351099808,58,NaN,0.997021205166411,-2.18671947204632
jp107n02,spikeUnit11,ddm_nocancel,left,right,235,74,0.55,2,11,0.533713616569322,36,NaN,-0.86014623101137,-43.993136433941
jp107n02,spikeUnit11,ddm_nocancel,left,right,235,74,0.6,1,12,0.862025109549402,91,NaN,0.361158990586003,1.39994655289361
jp107n02,spikeUnit11,ddm_nocancel,left,right,89,74,0.6,1,13,0.871725889075883,77,NaN,0.491765743385451,-19.9319074131258
jp107n02,spikeUnit11,ddm_nocancel,left,right,378,74,0.55,2,22,0.212739881461484,147,NaN,-1.10389068786904,-7.58645587388638
jp107n02,spikeUnit11,ddm_nocancel,left,right,378,74,0.6,1,34,0.796819641820674,43,NaN,-2.1621322946499,-1.20548257218767
jp107n02,spikeUnit11,ddm_nocancel,left,right,89,74,0.55,2,39,0.798169245863392,52,NaN,0.139020099010177,-10.7331692620304
jp107n02,spikeUnit18,ddm_nocancel,left,left,89,74,0.4,1,10,0.445336487502919,95,NaN,0.625567575228748,-9.6859453627255
jp107n02,spikeUnit18,ddm_nocancel,left,left,235,74,0.45,2,10,0.72846969548814,73,NaN,0.34562000611473,-1.91720070492778
jp107n02,spikeUnit18,ddm_nocancel,left,left,89,74,0.45,2,21,0.451353846712526,123,NaN,1.47479548365561,-6.26310885326521
jp107n02,spikeUnit18,ddm_nocancel,left,left,378,74,0.45,2,23,0.409279952310268,86,NaN,-0.494050004316524,0.54025186065999
jp107n02,spikeUnit18,ddm_nocancel,left,left,235,74,0.4,1,54,0.743977860000665,90,NaN,-0.18628328473877,-0.190614175711361
jp123n02,spikeUnit10,ddm_nocancel,left,right,234,88,0.56,2,12,0.117683924598313,NaN,NaN,0.947811040219588,-6.07173092499971
jp123n02,spikeUnit10,ddm_nocancel,left,right,234,88,0.6,1,20,0.664780593664157,NaN,NaN,0.414551016350396,-11.3618805196886
jp123n02,spikeUnit10,ddm_nocancel,left,right,379,88,0.56,2,21,0.902569700558669,NaN,NaN,1.93405746946851,-11.0364247280186
jp123n02,spikeUnit10,ddm_nocancel,left,right,379,88,0.6,1,27,0.469854601224598,NaN,NaN,0.686898638280468,-9.86657106487531
jp123n02,spikeUnit10,ddm_nocancel,left,right,88,88,0.56,2,30,0.724632959298145,38,NaN,1.08964816843471,-8.32331162974057
jp125n04,spikeUnit06,ddm_nocancel,left,right,234,85,0.6,1,11,0.00119116214856958,NaN,NaN,0.243590895787402,-11.2243930163234
jp125n04,spikeUnit06,ddm_nocancel,left,right,234,85,0.56,2,15,0.159940403325163,106,NaN,1.02445816782265,-42.7564755583536
jp125n04,spikeUnit06,ddm_nocancel,left,right,88,85,0.56,2,16,0.284824997848538,64,NaN,1.70358255175521,-65.7913128846154
jp125n04,spikeUnit06,ddm_nocancel,left,right,378,85,0.56,2,19,0.229238126767092,70,NaN,0.159198385079035,-21.236276873458
jp125n04,spikeUnit06,ddm_nocancel,left,right,88,85,0.6,1,31,0.878167140032428,51,NaN,0.370523157403178,-24.2029572408583
jp125n04,spikeUnit06,ddm_nocancel,left,right,378,85,0.6,1,38,0.815253348447136,104,NaN,0.00263502601255155,-9.65519365020708
jp125n04,spikeUnit24,ddm_nocancel,left,right,234,85,0.6,1,11,0.148375147498032,NaN,NaN,0.154608362638869,-26.3587280504659
jp125n04,spikeUnit24,ddm_nocancel,left,right,234,85,0.56,2,15,0.162586923528971,NaN,NaN,0.470515650266337,-22.785959610418
jp125n04,spikeUnit24,ddm_nocancel,left,right,88,85,0.56,2,16,0.237142986886884,NaN,NaN,4.81967903761894,-25.8781220812005
jp125n04,spikeUnit24,ddm_nocancel,left,right,378,85,0.56,2,19,0.226083282469288,-21,NaN,-0.0460144346786122,-10.9887124982053
jp125n04,spikeUnit24,ddm_nocancel,left,right,88,85,0.6,1,31,0.592468226606141,NaN,NaN,-0.824843088979697,-20.4820341296537
jp125n04,spikeUnit24,ddm_nocancel,left,right,378,85,0.6,1,38,0.175793646142059,-66,NaN,-0.0489703967644846,-27.0318118248804
jp125n04,spikeUnit26,ddm_nocancel,left,right,234,85,0.6,1,11,0.00247794670336605,-24,NaN,-0.574941660532864,-9.82633529689597
jp125n04,spikeUnit26,ddm_nocancel,left,right,234,85,0.56,2,15,0.0325970429060143,NaN,NaN,0.0514372939684729,-8.5464136230253
jp125n04,spikeUnit26,ddm_nocancel,left,right,88,85,0.56,2,16,0.389252796759714,NaN,NaN,0.175649894129478,-9.24714107494819
jp125n04,spikeUnit26,ddm_nocancel,left,right,378,85,0.56,2,19,0.843883031003434,NaN,NaN,0.349596950551824,-11.5936264464358
jp125n04,spikeUnit26,ddm_nocancel,left,right,88,85,0.6,1,31,0.0219291140804539,NaN,NaN,-0.428508590579002,-18.1649716449106
jp125n04,spikeUnit26,ddm_nocancel,left,right,378,85,0.6,1,38,0.517221901757153,NaN,NaN,0.118201025446185,-20.1423910109
jp083n02,spikeUnit11,noddm_nocancel,left,left,131,60,0.39,1,12,0.691107566561779,45,42,1.65454836653231,-8.56638463948088
jp083n02,spikeUnit11,noddm_nocancel,left,left,247,60,0.39,1,12,0.0553630524252609,NaN,NaN,-0.0786942656279287,-7.74968598054188
jp083n02,spikeUnit11,noddm_nocancel,left,left,247,60,0.45,2,15,0.265851357459547,14,NaN,0.265253351068387,-4.64869663266553
jp083n02,spikeUnit11,noddm_nocancel,left,left,131,60,0.45,2,23,0.226308504169501,43,41,1.86855994634983,-5.25493438710994
jp083n02,spikeUnit13,noddm_nocancel,left,left,131,60,0.39,1,12,0.475427580391627,43,NaN,1.11086569732002,-9.27256270056958
jp083n02,spikeUnit13,noddm_nocancel,left,left,247,60,0.39,1,12,0.774167703637768,NaN,NaN,0.0388284426928849,-6.27457838099223
jp083n02,spikeUnit13,noddm_nocancel,left,left,247,60,0.45,2,15,0.0761097268130354,5,NaN,-0.075151964900383,-5.90022160243523
jp083n02,spikeUnit13,noddm_nocancel,left,left,131,60,0.45,2,23,0.709984185603472,NaN,NaN,-0.309791261620092,-8.02830491936144
jp083n02,spikeUnit14,noddm_nocancel,left,right,247,60,0.61,1,11,0.988687105294719,41,NaN,0.338153460867522,-4.61273384377338
jp083n02,spikeUnit14,noddm_nocancel,left,right,363,60,0.61,1,11,0.5221095774898,NaN,NaN,0.455836428300491,-0.596964937048599
jp083n02,spikeUnit14,noddm_nocancel,left,right,363,60,0.55,2,11,0.47371997468647,NaN,NaN,0.0834766478729874,-5.11164973312284
jp083n02,spikeUnit14,noddm_nocancel,left,right,247,60,0.55,2,15,0.864030327481405,NaN,NaN,0.087031455132491,-6.09328389541475
jp083n02,spikeUnit15,noddm_nocancel,left,right,247,60,0.61,1,11,0.345692431809386,NaN,NaN,0.375734350034146,-22.7727873940812
jp083n02,spikeUnit15,noddm_nocancel,left,right,363,60,0.61,1,11,0.118726493764599,NaN,NaN,0.27842718644417,-8.80859509582242
jp083n02,spikeUnit15,noddm_nocancel,left,right,363,60,0.55,2,11,0.896409465968072,NaN,NaN,-0.588165242761607,-14.8015519415512
jp083n02,spikeUnit15,noddm_nocancel,left,right,247,60,0.55,2,15,0.286090934724111,-40,NaN,-0.343021802507117,-15.6329230413808
jp083n02,spikeUnit16,noddm_nocancel,left,left,131,60,0.39,1,12,0.235783034891038,NaN,NaN,1.1131167435556,-30.8282464947567
jp083n02,spikeUnit16,noddm_nocancel,left,left,247,60,0.39,1,12,0.92463728758322,52,NaN,-0.595283425386629,-14.0127376580688
jp083n02,spikeUnit16,noddm_nocancel,left,left,247,60,0.45,2,15,0.840549383475177,NaN,NaN,-0.640095671698706,-13.8695082957012
jp083n02,spikeUnit16,noddm_nocancel,left,left,131,60,0.45,2,23,0.21165864442094,-9,NaN,-0.125743693407787,-11.5183550000388
jp090n02,spikeUnit06,noddm_nocancel,left,right,133,81,0.61,1,25,0.238811618044552,NaN,NaN,0.718816084850544,-15.7350310447585
jp090n02,spikeUnit06,noddm_nocancel,left,right,133,81,0.55,2,32,0.131956254896149,NaN,NaN,0.454013459663231,-9.84670532870992
jp090n02,spikeUnit06,noddm_nocancel,left,right,248,81,0.61,1,51,0.367297969678264,83,NaN,0.637318362634704,-11.6649169903598
jp090n02,spikeUnit06,noddm_nocancel,left,right,248,81,0.55,2,59,0.463914929658842,NaN,NaN,0.601312915581808,-1.7710568893165
jp090n02,spikeUnit21,noddm_nocancel,left,left,133,81,0.39,1,26,0.538743342683361,45,NaN,0.0268903687423558,-24.3469417195587
jp090n02,spikeUnit21,noddm_nocancel,left,left,133,81,0.45,2,52,0.649365478403962,43,NaN,-0.68625394926931,-7.94609052838558
jp090n02,spikeUnit21,noddm_nocancel,left,left,248,81,0.45,2,64,0.869013985949898,-81,NaN,0.533956268284019,0.359865857293142
jp106n02,spikeUnit27,noddm_nocancel,left,right,243,96,0.6,1,18,0.701472495867894,NaN,NaN,-1.39995012878515,-7.30902046693983
jp106n02,spikeUnit27,noddm_nocancel,left,right,243,96,0.55,2,22,0.838731296010611,NaN,NaN,-1.2178777035023,-7.34726347386112
jp106n02,spikeUnit27,noddm_nocancel,left,right,100,96,0.6,1,26,0.332773448413786,NaN,NaN,-2.42588196638798,-12.2352930511914
jp106n02,spikeUnit27,noddm_nocancel,left,right,100,96,0.55,2,27,0.199642028624311,NaN,NaN,-1.39941687674917,-10.8247463203058
jp106n02,spikeUnit27,noddm_nocancel,left,right,386,96,0.55,2,29,0.0338694903505298,107,NaN,-0.769625990264753,-3.11027159720463
jp106n02,spikeUnit29,noddm_nocancel,left,right,243,96,0.6,1,18,0.0128090712391095,NaN,NaN,0.205927903410038,-12.591501463353
jp106n02,spikeUnit29,noddm_nocancel,left,right,243,96,0.55,2,22,0.9171795243077,70,NaN,0.578380663532085,-9.74992451714251
jp106n02,spikeUnit29,noddm_nocancel,left,right,100,96,0.6,1,26,0.920374122772207,61,NaN,0.255556415430225,-37.3307275178296
jp106n02,spikeUnit29,noddm_nocancel,left,right,100,96,0.55,2,27,0.863014557423023,41,NaN,-0.280208518242602,-9.66113114426464
jp106n02,spikeUnit29,noddm_nocancel,left,right,386,96,0.55,2,29,0.458584543504371,NaN,NaN,0.238892340446862,-7.45057922095571
jp110n02,spikeUnit09,noddm_nocancel,left,right,234,85,0.6,1,10,0.194133503392601,133,NaN,0.395651849279655,-8.30883049261338
jp110n02,spikeUnit09,noddm_nocancel,left,right,89,85,0.55,2,13,0.417422902838671,189,NaN,1.09921185196088,-3.89514067767655
jp110n02,spikeUnit09,noddm_nocancel,left,right,234,85,0.55,2,24,0.775938906102201,NaN,NaN,0.766039871519351,-3.65657002026586
jp110n02,spikeUnit09,noddm_nocancel,left,right,89,85,0.6,1,27,0.712842992323365,76,NaN,-1.89935717654291,-10.6326839051589
jp110n02,spikeUnit09,noddm_nocancel,left,right,378,85,0.6,1,31,0.100024379537772,NaN,NaN,0.384087705041428,-2.60583596545564
jp110n02,spikeUnit09,noddm_nocancel,left,right,378,85,0.55,2,37,0.904531371072839,NaN,NaN,0.558185134121109,-7.90496305275503
jp113n02,spikeUnit06,noddm_nocancel,left,right,233,79,0.6,1,11,0.845669378929254,NaN,NaN,-0.342585157661416,-12.0382706340798
jp113n02,spikeUnit06,noddm_nocancel,left,right,233,79,0.55,2,20,0.81606352873146,NaN,NaN,-1.16458951172885,-6.67451079826791
jp113n02,spikeUnit06,noddm_nocancel,left,right,379,79,0.55,2,23,0.4178796185525,NaN,NaN,-0.932905833067177,4.90407996014824
jp113n02,spikeUnit06,noddm_nocancel,left,right,379,79,0.6,1,29,0.131186420592979,NaN,NaN,0.765138226616079,-3.22897943293299
jp113n02,spikeUnit06,noddm_nocancel,left,right,89,79,0.6,1,35,0.127521585748207,250,NaN,0.607692377633509,-14.3546119067225
jp113n02,spikeUnit23,noddm_nocancel,left,right,233,79,0.6,1,11,0.0142169594129982,250,NaN,-0.32020281448056,-25.2346522188897
jp113n02,spikeUnit23,noddm_nocancel,left,right,233,79,0.55,2,20,0.0133946340638476,226,NaN,-0.425259880046406,-0.618259466247696
jp113n02,spikeUnit23,noddm_nocancel,left,right,379,79,0.55,2,23,0.208872432142184,169,NaN,-0.114517254415655,-0.392618752275556
jp113n02,spikeUnit23,noddm_nocancel,left,right,379,79,0.6,1,29,0.781694474059407,390,NaN,0.158850967214464,-6.73857108055789
jp113n02,spikeUnit23,noddm_nocancel,left,right,89,79,0.6,1,35,0.295794357617461,188,NaN,-3.29405244552532,-22.0815556353799
jp113n02,spikeUnit24,noddm_nocancel,left,left,89,79,0.4,1,12,0.780174905728536,NaN,NaN,0.466174740986946,-0.799098223817577
jp113n02,spikeUnit24,noddm_nocancel,left,left,233,79,0.45,2,25,0.57457945249784,NaN,NaN,1.11104790674429,-3.32362584515342
jp113n02,spikeUnit24,noddm_nocancel,left,left,233,79,0.4,1,30,0.852418975121993,NaN,NaN,0.2386785482717,0.729149310778232
jp113n02,spikeUnit24,noddm_nocancel,left,left,379,79,0.45,2,31,0.189361552471784,NaN,NaN,0.193971998986078,-0.651118910826754
jp113n02,spikeUnit24,noddm_nocancel,left,left,89,79,0.45,2,43,0.734560476061876,NaN,NaN,0.931360357833761,-5.32971066627309
jp114n04,spikeUnit30,noddm_nocancel,left,right,232,120,0.55,2,11,0.0263343046545672,NaN,NaN,0.545786470845423,-1.14003982207952
jp114n04,spikeUnit30,noddm_nocancel,left,right,232,120,0.6,1,13,0.297081154132067,NaN,NaN,0.587242067744429,-3.54778818533208
jp114n04,spikeUnit30,noddm_nocancel,left,right,88,120,0.6,1,15,0.417183146527608,NaN,NaN,-0.19693062635159,-7.10211952660369
jp114n04,spikeUnit30,noddm_nocancel,left,right,378,120,0.6,1,36,0.298717622008584,NaN,NaN,0.807060316775267,-1.79374174581727
jp114n04,spikeUnit30,noddm_nocancel,left,right,378,120,0.55,2,41,0.623084436667559,NaN,NaN,1.01855945658066,-1.88881657308858
jp119n02,spikeUnit13,noddm_nocancel,left,left,90,100,0.4,1,10,0.650014667681709,77,NaN,0.385570596836099,-9.38320059218931
jp119n02,spikeUnit13,noddm_nocancel,left,left,90,100,0.45,2,16,0.0667378506772977,-27,64,-1.92890070587268,-3.68584642006106
jp119n02,spikeUnit13,noddm_nocancel,left,left,234,100,0.45,2,30,0.865005843390516,100,NaN,-0.120992019966529,-3.87906630333554
jp119n02,spikeUnit13,noddm_nocancel,left,left,234,100,0.4,1,31,0.126084494006856,NaN,NaN,1.95788421262524,-6.58688545644216
jp119n02,spikeUnit13,noddm_nocancel,left,left,379,100,0.45,2,40,0.587156603185384,-100,NaN,-0.388933807694846,-3.66030655329268
jp123n02,spikeUnit09,noddm_nocancel,left,right,234,88,0.56,2,12,0.943414742814368,NaN,NaN,0.250309080377043,-7.30649364359868
jp123n02,spikeUnit09,noddm_nocancel,left,right,234,88,0.6,1,20,0.027141486700931,98,NaN,0.15593579475378,-3.14049778868534
jp123n02,spikeUnit09,noddm_nocancel,left,right,379,88,0.56,2,21,0.454880434130452,NaN,NaN,0.283723328111264,-7.34802261939898
jp123n02,spikeUnit09,noddm_nocancel,left,right,379,88,0.6,1,27,0.672071449278444,NaN,NaN,0.327412505907337,-6.399707441431
jp123n02,spikeUnit09,noddm_nocancel,left,right,88,88,0.56,2,30,0.796792465817321,-66,NaN,1.61340968116125,-10.5009377151517
jp123n02,spikeUnit15,noddm_nocancel,left,left,88,88,0.4,1,15,0.604659630214992,NaN,NaN,-0.0566332619592514,-11.0107361327814
jp123n02,spikeUnit15,noddm_nocancel,left,left,234,88,0.44,2,18,0.516625164617627,NaN,NaN,-0.318611331166843,-6.80845292494164
jp123n02,spikeUnit15,noddm_nocancel,left,left,379,88,0.44,2,20,0.739946930767897,NaN,NaN,0.602002572730824,-3.15942257679829
jp123n02,spikeUnit15,noddm_nocancel,left,left,234,88,0.4,1,21,0.678966838420857,NaN,NaN,0.451837486004105,-6.70955185755251
jp123n02,spikeUnit15,noddm_nocancel,left,left,88,88,0.44,2,40,0.46950131969169,NaN,NaN,1.3947770807056,-5.01207451061082
jp123n02,spikeUnit23,noddm_nocancel,left,right,234,88,0.56,2,12,0.260111856495187,182,NaN,-0.425802038525125,-3.7486967362435
jp123n02,spikeUnit23,noddm_nocancel,left,right,234,88,0.6,1,20,0.421214346461294,217,NaN,0.190121201899686,-16.8122298890064
jp123n02,spikeUnit23,noddm_nocancel,left,right,379,88,0.56,2,21,0.604115900485897,121,NaN,0.350083685706815,-8.50530852985661
jp123n02,spikeUnit23,noddm_nocancel,left,right,379,88,0.6,1,27,0.0598710727924118,159,NaN,0.331806662668906,-9.54789870952987
jp123n02,spikeUnit23,noddm_nocancel,left,right,88,88,0.56,2,30,0.124141012514743,-4,NaN,-2.06724048840962,-7.35414124107384
jp124n04,spikeUnit07,noddm_nocancel,left,right,232,97,0.56,2,10,0.91322583924756,NaN,NaN,1.2882414501644,-3.63271149558318
jp124n04,spikeUnit07,noddm_nocancel,left,right,232,97,0.6,1,10,0.533820851831486,NaN,NaN,0.713984899018007,-4.25821866424837
jp124n04,spikeUnit07,noddm_nocancel,left,right,89,97,0.6,1,11,0.514164672661433,19,NaN,5.02720592925508,-13.9170878992185
jp124n04,spikeUnit07,noddm_nocancel,left,right,380,97,0.6,1,23,0.150782769178917,NaN,NaN,1.23377177849353,-17.8692176340866
jp124n04,spikeUnit07,noddm_nocancel,left,right,380,97,0.56,2,33,0.633711621074883,-97,NaN,-0.248893112808132,-3.98771590702947
jp124n04,spikeUnit07,noddm_nocancel,left,right,89,97,0.56,2,39,0.641370818572125,125,NaN,1.82304465998057,-12.2638450669265
jp124n04,spikeUnit21,noddm_nocancel,left,left,89,97,0.4,1,21,0.778342041169114,92,NaN,-0.0098008848230845,-17.3086619215456
jp124n04,spikeUnit21,noddm_nocancel,left,left,89,97,0.44,2,27,0.411125805523039,39,NaN,0.219803896802738,-3.61649115497362
jp124n04,spikeUnit21,noddm_nocancel,left,left,232,97,0.44,2,32,0.260710579871045,198,NaN,-0.284904800871265,-0.751313963828875
jp124n04,spikeUnit21,noddm_nocancel,left,left,232,97,0.4,1,46,0.334182394953985,177,NaN,1.96517556727819,-4.23750834709965
