sessionID,unit,hemisphere,rf,choice,coherence,coherenceMean,ddm,ddmRank,ddmRankMean,tChoice,choiceSelectionTime,leftIsIn,coeffIn_1,coeffIn_2,coeffOut_1,coeffOut_2
bp233n02,spikeUnit19,left,none,1,0,0,0,0,0,150,NaN,0,31.1785401760863,96.7021357322352,-6.09682427173266,109.880900238819
bp233n02,spikeUnit20,left,none,0,0,0,0,0,0,370,NaN,0,-12.7346586401535,57.7758250969656,10.3458370724343,44.6394198707894
bp233n02,spikeUnit21,left,none,0,0,0,0,0,0,420,NaN,0,-28.2396296949316,70.946678830147,-43.1780086653682,68.7513266375512
bp233n02,spikeUnit22,left,none,0,1,0,0,0,0,250,320,0,-196.353188816739,190.649098848869,331.380485939312,-75.9419061149378
bp233n02,spikeUnit23,left,none,1,0,0,0,0,0,160,209,0,-12.5025310945219,63.7387069864862,2.41015067111954,44.4706492820986
bp233n02,spikeUnit24,left,none,0,0,0,0,0,0,160,254,0,-142.047358645075,172.492648063002,-1.34044530913645,83.175801262105
bp233n02,spikeUnit25,left,none,1,0,0,0,1,0,180,NaN,1,10.0664882193144,16.2617402597674,12.9469798722703,13.8895005885376
bp233n02,spikeUnit26,left,right,0,0,0,0,0,0,290,NaN,0,-26.948422430746,56.7312248200554,-24.0090369526487,49.4702730487828
bp233n02,spikeUnit27,left,none,1,0,0,0,0,0,150,317,1,29.3077540733858,55.6090830015356,-25.0527765596478,74.992937911226
bp233n02,spikeUnit28,left,right,1,0,0,0,0,0,190,NaN,0,11.0549127597624,47.0434039035071,-42.3214917436213,65.7203735097091
bp233n02,spikeUnit29,left,none,0,0,0,0,0,0,340,NaN,0,-13.6628972416846,68.5385651733042,-73.0015524525209,91.4648110715844
bp233n02,spikeUnit30,left,none,0,0,0,0,0,0,530,NaN,1,-5.09001981059572,49.1414035982929,100.980186142274,-9.26334251276849
bp233n02,spikeUnit31,left,right,1,0,0,0,0,0,150,NaN,0,54.568482928954,23.7437555103029,-22.4771514193481,58.5370222111253
bp233n02,spikeUnit32,left,left,0,0,0,0,0,0,200,NaN,0,2.01389529226853,62.2712133782315,-3.57773230696391,59.9670270340056
bp234n02,spikeUnit01,left,right,0,0,0,0,0,0,370,444,1,-9.57360656168871,67.2182981989477,34.6755020166257,39.9818269738171
bp234n02,spikeUnit02,left,right,0,0,0,0,0,0,440,484,1,94.5026953445801,78.2913816649265,283.919102669099,-40.5678445053424
bp234n02,spikeUnit03,left,right,0,0,0,0,0,0,260,286,1,57.9015284786243,20.4437072364859,-107.751653020899,111.397790108898
bp234n02,spikeUnit04,left,left,1,0,0,0,0,0,170,NaN,0,51.8892381096415,69.3377763553665,-44.0025866835909,109.493371731881
bp234n02,spikeUnit05,left,none,1,0,0,0,0,0,150,NaN,0,-153.311605595618,151.431857310289,7.20210085466284,56.0698472054083
bp234n02,spikeUnit06,left,none,1,1,1,1,1,1,160,175,0,140.331285455438,-22.3700295070989,138.318626152795,-11.4354857850329
bp234n02,spikeUnit07,left,none,1,1,1,1,1,1,150,154,0,156.161891789758,-30.4669174403136,30.7181695365422,34.9596338966946
bp234n02,spikeUnit08,left,right,0,1,0,0,0,0,170,NaN,1,10.3675102877169,19.1345106190792,-151.014140747167,110.526170555641
bp234n02,spikeUnit09,left,none,1,0,0,0,1,0,700,NaN,1,30.1780611627002,-5.58458465065833,23.506619758762,-5.57122302343959
bp234n02,spikeUnit10,left,right,0,0,0,0,0,0,220,254,1,-97.3685713509872,83.6518041090704,127.186363148631,-24.9683092237262
bp234n02,spikeUnit11,left,left,1,0,0,0,0,0,270,504,1,-125.231493652546,100.649175386018,4.16021671826442,36.6495743034066
bp234n02,spikeUnit12,left,none,0,0,0,0,0,0,360,796,1,46.6200466200463,-1.39860139860127,-27.0833333333298,28.7291666666647
bp234n02,spikeUnit13,left,none,0,0,0,0,0,0,150,233,1,113.0019437631,-23.4403318403707,53.478873890584,3.42017417695399
bp234n02,spikeUnit14,left,none,1,0,1,0,1,1,150,133,0,85.6996970488219,30.865473202617,105.252279484038,20.2726316580659
bp234n02,spikeUnit15,left,none,1,0,0,0,1,0,280,296,1,65.0335885122594,4.73327186579422,42.3057629254173,10.7641769085301
bp234n02,spikeUnit16,left,none,1,0,0,0,1,0,230,NaN,1,66.73206537322,31.2252664924341,157.885502398986,-32.2673892983008
bp234n02,spikeUnit17,left,none,0,0,0,0,0,0,250,NaN,0,2.60656782558642,67.0731118155269,-12.7798213320077,76.0364426226083
bp234n02,spikeUnit18,left,none,1,0,0,0,1,0,320,NaN,0,-196.47467735531,206.30988182647,-24.8102126639301,98.5798174823866
bp234n02,spikeUnit19,left,left,1,1,1,1,1,1,150,100,0,126.999518774912,73.1790705418635,47.0032514863948,111.414202648893
bp234n02,spikeUnit20,left,left,0,0,0,0,0,0,370,420,1,100.996915912847,107.919830046748,457.418472709107,-103.187018378402
bp234n02,spikeUnit21,left,right,1,1,1,1,1,1,150,146,0,178.950587259151,-2.90001024831283,105.714962723595,36.7693827725672
bp234n02,spikeUnit22,left,right,1,1,1,1,1,1,160,150,0,227.245770071782,2.29394996215865,105.480019559428,68.1523111061401
bp234n02,spikeUnit23,left,none,0,1,1,0,0,0,540,NaN,0,20.3860856081694,61.5642426919255,168.09670877667,-0.0611365069983995
bp234n02,spikeUnit24,left,none,0,0,0,0,0,0,150,NaN,1,49.4727864170577,59.9504855958136,81.2491017948367,30.2588224654791
bp234n02,spikeUnit25,left,none,1,1,0,1,1,0,330,NaN,0,300.578764735419,-85.7971111231495,-3.56893530563327,72.3475077532151
bp234n02,spikeUnit26,left,right,0,1,0,0,0,0,440,NaN,1,-168.933267229116,185.251043739877,22.6926706464875,100.727836810585
bp234n02,spikeUnit27,left,right,0,0,0,0,0,0,200,238,0,208.162603617657,-41.0484092931381,-44.2441998647926,85.0095741452997
bp234n02,spikeUnit28,left,none,1,0,1,0,1,1,150,146,1,-130.030547374372,200.621203989498,-121.774890506298,187.832653255321
bp234n02,spikeUnit29,left,right,0,0,1,0,0,0,400,522,1,-203.019203019204,193.709623709624,-133.33333333334,185.66666666667
bp234n02,spikeUnit30,left,left,0,0,0,0,0,0,170,811,1,-15.2070152070178,182.360972360974,397.916666666661,-61.5208333333304
bp234n02,spikeUnit31,left,none,0,0,0,0,0,0,170,258,1,-61.1529858476891,161.36328030909,334.459397802142,-54.3492796784977
bp234n02,spikeUnit32,left,left,0,0,0,0,0,0,560,NaN,1,130.559767276047,47.8791045676783,2.36698531904011,100.836383949527
bp235n02,spikeUnit01,left,none,1,0,0,0,1,0,280,NaN,1,19.6606556507077,5.61059783679905,28.8248961738484,-3.64515376530722
bp235n02,spikeUnit02,left,right,0,0,0,0,0,0,510,NaN,1,16.311518358099,-0.664339057700974,48.5887008627429,-19.4753587514304
bp235n02,spikeUnit03,left,right,0,0,0,0,0,0,190,337,1,62.0996370849213,-23.7528936188047,-18.1384844420538,16.5719486857729
bp235n02,spikeUnit04,left,right,0,0,0,0,0,0,210,279,1,45.9764807612979,-10.8678408983965,-37.9193152575556,38.0179135595848
bp235n02,spikeUnit05,left,right,1,1,1,1,1,1,160,208,0,275.71411909019,-102.581795258797,16.8232621040656,20.6111900109377
bp235n02,spikeUnit06,left,right,1,0,0,0,0,0,1120,NaN,1,-1.93268633694009,12.4219796144727,5.24498901920217,7.81005627414338
bp235n02,spikeUnit07,left,none,1,0,1,0,1,1,190,NaN,1,-2.90618362969284,11.9983160352248,-2.02574700817132,12.2626449470667
bp235n02,spikeUnit08,left,none,0,0,0,0,0,0,940,NaN,1,13.2586925619934,8.79590663874574,-26.0140374885111,30.4686173003259
bp235n02,spikeUnit09,left,left,0,0,0,0,0,0,150,NaN,1,-3.03115790346487,25.8754809901036,41.4089264040279,2.27220769814677
bp235n02,spikeUnit10,left,none,0,0,0,0,0,0,310,NaN,1,44.4839968028342,22.8647628168887,-25.4591621438265,58.2783309422538
bp235n02,spikeUnit11,left,none,0,0,0,0,0,0,780,NaN,1,12.2956947953781,24.4667272468486,-50.3050267105718,57.5984111865863
bp235n02,spikeUnit12,left,none,0,1,0,0,0,0,970,NaN,1,-8.65404282352192,41.8681068170302,178.625519936635,-59.8693743357659
bp235n02,spikeUnit13,left,none,1,0,0,0,0,0,480,NaN,1,66.9864554924955,10.1578350458441,-63.4856475044004,71.7275491678896
bp235n02,spikeUnit14,left,none,0,0,0,0,0,0,360,NaN,1,-4.07304169176141,24.0316915220418,37.2540007702305,0.339158530593569
bp235n02,spikeUnit15,left,none,1,0,1,0,1,1,150,NaN,0,77.4950980063706,14.5977649823461,16.849719200076,41.9417272932651
bp235n02,spikeUnit16,left,none,1,0,1,0,1,1,150,197,0,107.922278375779,3.65217255493769,24.9652996683559,40.5519253819049
bp235n02,spikeUnit17,left,none,1,0,1,0,1,1,220,253,0,263.930910417793,-60.3350029880974,7.15476619913388,69.7526158196328
bp235n02,spikeUnit18,left,right,0,0,1,0,0,0,160,301,0,25.72999277732,76.022712833465,260.091276308462,-28.2483112901671
bp235n02,spikeUnit19,left,right,1,0,0,0,0,0,150,223,0,135.316241172677,23.516224221205,-62.6379632001442,115.428285157201
bp235n02,spikeUnit20,left,none,0,0,0,0,0,0,150,256,1,-68.9075030917213,70.5915456998074,46.1970349056579,23.4086538049954
bp235n02,spikeUnit21,left,none,1,0,0,0,1,0,170,330,0,-229.922416305118,213.258779572358,-15.7342927583915,78.9246052675273
bp235n02,spikeUnit22,left,none,0,0,0,0,0,0,170,331,1,-116.848897411057,78.4280670010567,24.6003138685371,24.5762991090425
bp235n02,spikeUnit23,left,none,0,0,0,0,0,0,200,NaN,1,32.0855914010656,-0.488837968573717,61.8476013654519,-18.7482201452279
bp235n02,spikeUnit24,left,none,0,0,0,0,0,0,310,NaN,0,-8.35340555852079,24.6555855574596,-62.8294457719191,46.1848287126655
bp235n02,spikeUnit25,left,none,1,1,1,1,1,1,150,94,0,164.681980604531,10.1847159012476,54.2001466692791,62.2607289224794
bp235n02,spikeUnit26,left,none,1,0,1,0,1,1,150,136,0,43.1454753031738,90.1093827309821,76.071260138505,62.0211083355869
bp235n02,spikeUnit27,left,none,1,1,1,1,1,1,150,127,0,204.930113978654,32.7543226605587,185.37085224095,27.1593977012018
bp235n02,spikeUnit28,left,right,1,1,1,1,1,1,150,121,0,227.249142406857,50.8535431073431,143.451773842042,82.0495891956599
bp235n02,spikeUnit29,left,none,1,1,1,1,1,1,150,160,0,286.933380807029,-42.4354628513503,92.9926511094035,40.309651523933
bp235n02,spikeUnit30,left,none,1,1,1,1,1,1,150,186,0,73.129018274397,38.0112247816406,200.615258157731,-23.5451717035393
bp235n02,spikeUnit31,left,none,0,0,0,0,0,0,180,301,1,65.5670930016254,3.41842152507661,200.617974300229,-72.5294653042723
bp235n02,spikeUnit32,left,none,0,0,1,0,0,0,190,252,0,107.799720416372,-11.1704913122437,84.0851479510837,1.86641444293276
bp237n02,spikeUnit01,left,right,0,0,1,0,0,0,150,311,0,116.29156033935,99.7960674120487,22.4921747168684,145.796758327839
bp237n02,spikeUnit02,left,right,0,0,0,0,0,0,150,310,1,166.460364009164,92.0383824085906,-182.828781159396,254.975075387463
bp237n02,spikeUnit03,left,right,0,0,0,0,0,0,150,280,0,-268.399055932574,260.821887134411,105.635343940656,54.7823509727464
bp237n02,spikeUnit04,left,none,1,0,0,0,0,0,150,154,0,123.583442582372,34.4245546929783,-17.371158872458,98.6262669337967
bp237n02,spikeUnit05,left,right,1,0,1,0,1,1,150,157,0,152.066315997021,40.8832840350379,6.73087592834299,105.663920198231
bp237n02,spikeUnit06,left,none,0,0,0,0,0,0,380,679,1,39.053254437869,59.3372781065091,-237.373737373743,212.676767676771
bp237n02,spikeUnit07,left,none,0,0,1,0,0,0,780,NaN,1,-33.6190223803498,38.4779795372025,-36.3326965866735,44.8470301280565
bp237n02,spikeUnit08,left,none,0,0,0,0,0,0,210,NaN,0,-49.7224063343081,49.5727689221977,-40.2401486553564,37.6266016349411
bp237n02,spikeUnit09,left,none,0,0,0,0,0,0,430,NaN,1,-16.9655788460389,17.9508208488875,51.2053358528722,-17.2041537195348
bp237n02,spikeUnit10,left,none,0,0,0,0,0,0,150,NaN,1,10.0280546127662,9.9750637032004,35.5322258483089,-5.88698671242376
bp237n02,spikeUnit11,left,none,0,0,0,0,0,0,160,NaN,0,36.7100905187175,14.7480693994379,-44.5302804564298,53.5858862730135
bp237n02,spikeUnit12,left,none,0,0,1,0,0,0,420,NaN,1,-65.2237993346061,56.1930603183529,-58.461265721234,57.4635786981427
bp237n02,spikeUnit13,left,none,0,0,0,0,0,0,1360,NaN,1,21.0000301329221,34.7267812064188,-28.1569000954858,59.7344500923079
bp237n02,spikeUnit14,left,none,0,0,0,0,0,0,270,NaN,1,5.7573284499626,54.4446520227477,-14.184305834888,65.0724568160512
bp237n02,spikeUnit15,left,right,1,0,0,0,0,0,150,NaN,0,-23.9677226425447,60.7347881602529,45.5474333868742,19.4868728267455
bp237n02,spikeUnit16,left,none,0,0,0,0,0,0,400,NaN,1,-25.9859202309776,45.9477572912329,8.58095881335498,29.1936182798757
bp237n02,spikeUnit17,left,none,0,0,1,0,0,0,160,NaN,1,-59.3616228793524,93.207929933495,-7.83401988361694,68.7142833568551
bp237n02,spikeUnit18,left,none,0,1,1,0,0,0,480,NaN,0,84.3333641602291,32.9793001456192,165.894799276905,4.87030949734094
bp237n02,spikeUnit19,left,none,0,0,0,0,0,0,280,NaN,0,-20.6542914140869,108.508670091923,115.22541433058,44.7140588072183
bp237n02,spikeUnit20,left,none,0,0,0,0,0,0,190,NaN,0,-46.1584105086455,101.052973288823,-5.51119590156649,73.6267779578685
bp237n02,spikeUnit21,left,none,1,0,0,0,0,0,150,376,1,-159.493213175007,177.384956196653,90.5318522179359,72.9402564485959
bp237n02,spikeUnit22,left,right,0,0,0,0,0,0,250,320,0,-216.966298483397,284.330905979447,67.0111523957244,119.371734065296
bp237n02,spikeUnit23,left,none,0,0,1,0,0,0,360,343,1,-110.387580337085,149.273349741566,-385.988704458247,311.68947073698
bp237n02,spikeUnit24,left,right,0,0,0,0,0,0,260,342,1,291.552460133986,57.7019069744427,-84.1149627449082,227.654464070035
bp237n02,spikeUnit25,left,right,0,0,1,0,0,0,310,812,1,-86.3905325443796,93.6804733727814,-89.9535899535863,116.362271362269
bp237n02,spikeUnit26,left,none,0,0,0,0,0,0,390,NaN,0,-36.2875822121047,58.2351928430497,51.0018854772014,13.5051348975745
bp237n02,spikeUnit27,left,none,0,0,0,0,0,0,210,NaN,0,-28.9121746327707,51.0934364860916,46.8378454063425,10.9349940458854
bp237n02,spikeUnit28,left,none,0,0,0,0,0,0,170,NaN,0,5.77154611215427,35.4255469709511,-51.2972549397004,59.0525401005147
bp237n02,spikeUnit29,left,none,0,0,0,0,0,0,300,NaN,1,-83.8245788125084,88.2889518303816,27.9749516411222,35.5761428648546
bp237n02,spikeUnit30,left,none,0,0,1,0,0,0,350,NaN,1,-112.27079001419,101.580929244299,-3.71380164455143,50.2552847508877
